---,RecipeName,ShortDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,RecipeItemFlags,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,CatalystID,Result1ID,Result1Quantity,Result2ID,Result2Quantity,Result3ID,Result3Quantity,Result4ID,Result4Quantity,Result1Weight,Result2Weight,Result3Weight,Result4Weight,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled,MapMarkerIcon,ExilesJourneyTrigger,DLCPackage
19231,"NSLOCTEXT("""", ""RecipesTable_19231_RecipeName"", ""Undead Hyena"")","NSLOCTEXT("""", ""RecipesTable_19231_ShortDesc"", ""An animated pile of bones"")","PetItem","21600.000000","2","3324","89103","0","/Game/UI/Textures/Icons/icon_UnstableHyena.icon_UnstableHyena","None","False","0","10010","10","82016","1","0","0","0","0","0","19095","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19232,"NSLOCTEXT("""", ""RecipesTable_19232_RecipeName"", ""Undead Monstrosity"")","NSLOCTEXT("""", ""RecipesTable_19232_ShortDesc"", ""An animated pile of bones"")","PetItem","21600.000000","3","3326","89103","0","/Game/UI/Textures/Icons/icon_UnstableMonstrosity.icon_UnstableMonstrosity","None","False","0","10010","10","82017","1","0","0","0","0","0","19096","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19500,"NSLOCTEXT("""", ""RecipesTable_19500_RecipeName"", ""Flesh of Remembrance"")","NSLOCTEXT("""", ""RecipesTable_19500_ShortDesc"", ""Flesh which bears remembrance of Jhebbal Sag"")","Consumable","10.000000","3","36","89103","0","/Game/UI/Textures/Icons/icon_flesh_of_passage.icon_flesh_of_passage","None","False","0","14201","1","11079","5","14195","3","0","0","0","19500","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19501,"NSLOCTEXT("""", ""RecipesTable_19501_RecipeName"", ""Potion of Midnight"")","NSLOCTEXT("""", ""RecipesTable_19501_ShortDesc"", ""A potion that allows communication with Jhebbal Sag"")","Consumable","10.000000","3","150","89103","0","/Game/UI/Textures/Icons/icon_potion_of_midnight.icon_potion_of_midnight","None","False","0","14201","1","11079","5","11078","3","11122","20","0","19501","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19502,"NSLOCTEXT("""", ""RecipesTable_19502_RecipeName"", ""Night-Eye Potion"")","NSLOCTEXT("""", ""RecipesTable_19502_ShortDesc"", ""A potion that gives the ability to see in the dark"")","Consumable","10.000000","3","8","80948","0","/Game/UI/Textures/Icons/icon_sense_of_the_hunter.icon_sense_of_the_hunter","None","False","0","14201","1","14195","0","15004","1","0","0","0","19502","1","55100","1","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19503,"NSLOCTEXT("""", ""RecipesTable_19503_RecipeName"", ""Potion of Bestial Memory"")","NSLOCTEXT("""", ""RecipesTable_19503_ShortDesc"", ""A potion that resets attribute points"")","Consumable","10.000000","3","88","89103","0","/Game/UI/Textures/Icons/icon_yellow_lotus_potion_variant_1.icon_yellow_lotus_potion_variant_1","None","False","0","14201","1","14151","3","11102","10","11079","3","0","19503","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19504,"NSLOCTEXT("""", ""RecipesTable_19504_RecipeName"", ""Potion of Natural Learning "")","NSLOCTEXT("""", ""RecipesTable_19504_ShortDesc"", ""A potion that resets feat points"")","Consumable","10.000000","3","82","89103","0","/Game/UI/Textures/Icons/icon_yellow_lotus_potion_variant_2.icon_yellow_lotus_potion_variant_2","None","False","0","14201","1","14151","3","11102","10","11078","3","0","19504","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19605,"NSLOCTEXT("""", ""RecipesTable_19605_RecipeName"", ""Infused Aloe Extract"")","NSLOCTEXT("""", ""RecipesTable_19605_ShortDesc"", ""Extract of the aloe plant"")","Consumable","30.000000","3","160","89103","0","/Game/UI/Textures/Icons/icon_aloe_extract2.icon_aloe_extract2","None","False","0","53001","1","14195","2","19600","2","0","0","0","19605","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19606,"NSLOCTEXT("""", ""RecipesTable_19606_RecipeName"", ""Silken Wraps"")","NSLOCTEXT("""", ""RecipesTable_19606_ShortDesc"", ""Cloth bandages"")","Consumable","0.000000","3","418","0","0","/Game/UI/Textures/Icons/icon_silkenwraps.icon_silkenwraps","None","False","0","18401","1","19600","2","11070","1","0","0","0","19606","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19607,"NSLOCTEXT("""", ""RecipesTable_19607_RecipeName"", ""Ancient Lemurian Sword"")","NSLOCTEXT("""", ""RecipesTable_19607_ShortDesc"", ""A strange sword with a hook at the end"")","Weapon","20.000000","4","1506","89301","0","/Game/UI/Textures/Icons/epic_icon_HookSword.epic_icon_HookSword","None","False","0","11114","1","19600","5","11070","5","18062","20","0","19607","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","CraftWeapon","None"
19608,"NSLOCTEXT("""", ""RecipesTable_19608_RecipeName"", ""Ancient Lemurian Shield"")","NSLOCTEXT("""", ""RecipesTable_19608_ShortDesc"", ""An old steering wheel from a galleon remade into a shield"")","Weapon","20.000000","4","106","89000","0","/Game/UI/Textures/Icons/epic_icon_CaptainsWheel.epic_icon_CaptainsWheel","None","False","0","11116","1","11108","10","11070","5","19600","5","0","19608","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19609,"NSLOCTEXT("""", ""RecipesTable_19609_RecipeName"", ""Ancient Lemurian Trident"")","NSLOCTEXT("""", ""RecipesTable_19609_ShortDesc"", ""A trident made in an ancient fashion"")","Weapon","20.000000","4","1506","89301","0","/Game/UI/Textures/Icons/epic_icon_TridentOfTrident.epic_icon_TridentOfTrident","None","False","0","11115","1","19600","5","11070","5","18062","20","0","19609","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","CraftWeapon","None"
19610,"NSLOCTEXT("""", ""RecipesTable_19610_RecipeName"", ""Improved Shellfish Trap"")","NSLOCTEXT("""", ""RecipesTable_19610_ShortDesc"", ""A submersible cage used to catch shellfish"")","Craftingstations","20.000000","3","1356","89401","0","/Game/UI/Textures/Icons/icon_Crabpot_improved.icon_Crabpot_improved","None","False","0","18503","1","11101","5","18030","5","19600","1","0","19610","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19611,"NSLOCTEXT("""", ""RecipesTable_19611_RecipeName"", ""Improved Fish Trap"")","NSLOCTEXT("""", ""RecipesTable_19611_ShortDesc"", ""A woven trap for fishing"")","Craftingstations","20.000000","3","116","89401","0","/Game/UI/Textures/Icons/icon_Fishtrap_improved.icon_Fishtrap_improved","None","False","0","18502","1","11101","5","18030","5","19600","1","0","19611","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19616,"NSLOCTEXT("""", ""RecipesTable_19616_RecipeName"", ""Daggers of Dagon"")","NSLOCTEXT("""", ""RecipesTable_19616_ShortDesc"", ""A dagger of ancient design"")","Weapon","60.000000","4","4196","89301","0","/Game/UI/Textures/Icons/epic_icon_DaggersOfDagon.epic_icon_DaggersOfDagon","None","False","0","11118","1","18061","20","19600","5","0","0","0","19616","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","CraftWeapon","None"
19900,"NSLOCTEXT("""", ""RecipesTable_19900_RecipeName"", ""Shadespiced Corrupted Flesh"")","NSLOCTEXT("""", ""RecipesTable_19900_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","18","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","14187","3","19000","1","0","0","0","0","0","19050","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19901,"NSLOCTEXT("""", ""RecipesTable_19901_RecipeName"", ""Shadespiced Raw Stringy Meat"")","NSLOCTEXT("""", ""RecipesTable_19901_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","26","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","13001","10","19000","1","0","0","0","0","0","19051","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19902,"NSLOCTEXT("""", ""RecipesTable_19902_RecipeName"", ""Shadespiced Human Flesh"")","NSLOCTEXT("""", ""RecipesTable_19902_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","26","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","13051","10","19000","1","0","0","0","0","0","19052","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19903,"NSLOCTEXT("""", ""RecipesTable_19903_RecipeName"", ""Shadespiced Raw Succulent Meat"")","NSLOCTEXT("""", ""RecipesTable_19903_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","106","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","13002","25","19000","1","0","0","0","0","0","19053","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19904,"NSLOCTEXT("""", ""RecipesTable_19904_RecipeName"", ""Shadespiced Fatty Meat"")","NSLOCTEXT("""", ""RecipesTable_19904_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","36","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18279","15","19000","1","0","0","0","0","0","19054","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19905,"NSLOCTEXT("""", ""RecipesTable_19905_RecipeName"", ""Shadespiced Perfect Cut of Meat"")","NSLOCTEXT("""", ""RecipesTable_19905_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","36","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18286","15","19000","1","0","0","0","0","0","19055","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19906,"NSLOCTEXT("""", ""RecipesTable_19906_RecipeName"", ""Shadespiced Raw Tough Meat"")","NSLOCTEXT("""", ""RecipesTable_19906_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","156","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","13003","25","19000","1","0","0","0","0","0","19056","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19907,"NSLOCTEXT("""", ""RecipesTable_19907_RecipeName"", ""Shadespiced Oily Fish"")","NSLOCTEXT("""", ""RecipesTable_19907_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","56","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18010","25","19000","1","0","0","0","0","0","19057","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19908,"NSLOCTEXT("""", ""RecipesTable_19908_RecipeName"", ""Shadespiced Desert Berries"")","NSLOCTEXT("""", ""RecipesTable_19908_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","56","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18006","25","19000","1","0","0","0","0","0","19058","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19909,"NSLOCTEXT("""", ""RecipesTable_19909_RecipeName"", ""Shadespiced Fish"")","NSLOCTEXT("""", ""RecipesTable_19909_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","106","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18011","25","19000","1","0","0","0","0","0","19059","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19910,"NSLOCTEXT("""", ""RecipesTable_19910_RecipeName"", ""Shadespiced Highland Berries"")","NSLOCTEXT("""", ""RecipesTable_19910_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","56","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18005","25","19000","1","0","0","0","0","0","19060","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19911,"NSLOCTEXT("""", ""RecipesTable_19911_RecipeName"", ""Shadespiced Succulent Fish"")","NSLOCTEXT("""", ""RecipesTable_19911_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","156","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18012","25","19000","1","0","0","0","0","0","19061","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19912,"NSLOCTEXT("""", ""RecipesTable_19912_RecipeName"", ""Shadespiced Honey"")","NSLOCTEXT("""", ""RecipesTable_19912_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","26","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18002","5","19000","1","0","0","0","0","0","19062","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19913,"NSLOCTEXT("""", ""RecipesTable_19913_RecipeName"", ""Shadespiced Insects"")","NSLOCTEXT("""", ""RecipesTable_19913_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","106","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","13013","50","19000","1","0","0","0","0","0","19063","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19914,"NSLOCTEXT("""", ""RecipesTable_19914_RecipeName"", ""Shadespiced Fat Grub"")","NSLOCTEXT("""", ""RecipesTable_19914_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","56","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","13012","25","19000","1","0","0","0","0","0","19064","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19915,"NSLOCTEXT("""", ""RecipesTable_19915_RecipeName"", ""Shadespiced Plant Fiber"")","NSLOCTEXT("""", ""RecipesTable_19915_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","206","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","12001","100","19000","1","0","0","0","0","0","19065","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19916,"NSLOCTEXT("""", ""RecipesTable_19916_RecipeName"", ""Shadespiced Vines"")","NSLOCTEXT("""", ""RecipesTable_19916_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","56","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","11101","25","19000","1","0","0","0","0","0","19066","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19917,"NSLOCTEXT("""", ""RecipesTable_19917_RecipeName"", ""Shadespiced Bark"")","NSLOCTEXT("""", ""RecipesTable_19917_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","4006","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","10005","50","19000","1","0","0","0","0","0","19067","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19918,"NSLOCTEXT("""", ""RecipesTable_19918_RecipeName"", ""Shadespiced Rotten Meat"")","NSLOCTEXT("""", ""RecipesTable_19918_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","6","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","13599","100","19000","1","0","0","0","0","0","19068","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19919,"NSLOCTEXT("""", ""RecipesTable_19919_RecipeName"", ""Shadespiced Amanita Mushrooms"")","NSLOCTEXT("""", ""RecipesTable_19919_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","106","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18007","25","19000","1","0","0","0","0","0","19069","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19920,"NSLOCTEXT("""", ""RecipesTable_19920_RecipeName"", ""Shadespiced Puffer Mushrooms"")","NSLOCTEXT("""", ""RecipesTable_19920_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","106","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18008","25","19000","1","0","0","0","0","0","19070","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19921,"NSLOCTEXT("""", ""RecipesTable_19921_RecipeName"", ""Shadespiced Rotten Shellfish"")","NSLOCTEXT("""", ""RecipesTable_19921_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","56","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18020","25","19000","1","0","0","0","0","0","19071","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19922,"NSLOCTEXT("""", ""RecipesTable_19922_RecipeName"", ""Shadespiced Shellfish"")","NSLOCTEXT("""", ""RecipesTable_19922_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","106","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18021","25","19000","1","0","0","0","0","0","19072","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19923,"NSLOCTEXT("""", ""RecipesTable_19923_RecipeName"", ""Shadespiced Succulent Shellfish"")","NSLOCTEXT("""", ""RecipesTable_19923_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","156","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","18022","25","19000","1","0","0","0","0","0","19073","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19924,"NSLOCTEXT("""", ""RecipesTable_19924_RecipeName"", ""Shadespiced Demon Blood"")","NSLOCTEXT("""", ""RecipesTable_19924_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","366","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","14182","10","19000","1","0","0","0","0","0","19074","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19925,"NSLOCTEXT("""", ""RecipesTable_19925_RecipeName"", ""Shadespiced Stone"")","NSLOCTEXT("""", ""RecipesTable_19925_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","206","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","10001","100","19000","1","0","0","0","0","0","19075","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19926,"NSLOCTEXT("""", ""RecipesTable_19926_RecipeName"", ""Shadespiced Crystal"")","NSLOCTEXT("""", ""RecipesTable_19926_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","106","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","11051","25","19000","1","0","0","0","0","0","19076","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19927,"NSLOCTEXT("""", ""RecipesTable_19927_RecipeName"", ""Shadespiced Iron Ore"")","NSLOCTEXT("""", ""RecipesTable_19927_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","106","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","11001","25","19000","1","0","0","0","0","0","19077","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19928,"NSLOCTEXT("""", ""RecipesTable_19928_RecipeName"", ""Shadespiced Gold"")","NSLOCTEXT("""", ""RecipesTable_19928_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","126","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","11053","20","19000","1","0","0","0","0","0","19078","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19929,"NSLOCTEXT("""", ""RecipesTable_19929_RecipeName"", ""Shadespiced Gold Dust"")","NSLOCTEXT("""", ""RecipesTable_19929_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","246","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","11068","40","19000","1","0","0","0","0","0","19079","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19930,"NSLOCTEXT("""", ""RecipesTable_19930_RecipeName"", ""Shadespiced Silver"")","NSLOCTEXT("""", ""RecipesTable_19930_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","86","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","11052","20","19000","1","0","0","0","0","0","19080","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19931,"NSLOCTEXT("""", ""RecipesTable_19931_RecipeName"", ""Shadespiced Silver Dust"")","NSLOCTEXT("""", ""RecipesTable_19931_ShortDesc"", ""A meal flavored with shadespice"")","Consumable","10.000000","3","166","89103","0","/Game/UI/Textures/Icons/icon_pet_food.icon_pet_food","None","False","0","11067","40","19000","1","0","0","0","0","0","19081","1","0","0","0","0","0","0","0","0","0","0","0","False","True","None","None","None"
19932,"NSLOCTEXT("""", ""RecipesTable_19932_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19932_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","6","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","14187","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","99","1","0","0","0","False","True","None","None","None"
19933,"NSLOCTEXT("""", ""RecipesTable_19933_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19933_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","4","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","13001","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","97","3","0","0","0","False","True","None","None","None"
19934,"NSLOCTEXT("""", ""RecipesTable_19934_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19934_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","4","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","13051","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","95","5","0","0","0","False","True","None","None","None"
19935,"NSLOCTEXT("""", ""RecipesTable_19935_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19935_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","6","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","13002","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","93","7","0","0","0","False","True","None","None","None"
19936,"NSLOCTEXT("""", ""RecipesTable_19936_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19936_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","4","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","18279","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","90","10","0","0","0","False","True","None","None","None"
19937,"NSLOCTEXT("""", ""RecipesTable_19937_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19937_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","4","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","18286","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","85","15","0","0","0","False","True","None","None","None"
19938,"NSLOCTEXT("""", ""RecipesTable_19938_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19938_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","8","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","13003","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","80","20","0","0","0","False","True","None","None","None"
19939,"NSLOCTEXT("""", ""RecipesTable_19939_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19939_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","110","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","19050","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","94","6","0","0","0","False","True","None","None","None"
19940,"NSLOCTEXT("""", ""RecipesTable_19940_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19940_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","158","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","19051","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","92","8","0","0","0","False","True","None","None","None"
19941,"NSLOCTEXT("""", ""RecipesTable_19941_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19941_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","158","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","19052","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","90","10","0","0","0","False","True","None","None","None"
19942,"NSLOCTEXT("""", ""RecipesTable_19942_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19942_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","638","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","19053","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","88","12","0","0","0","False","True","None","None","None"
19943,"NSLOCTEXT("""", ""RecipesTable_19943_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19943_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","218","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","19054","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","86","14","0","0","0","False","True","None","None","None"
19944,"NSLOCTEXT("""", ""RecipesTable_19944_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19944_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","218","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","19055","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","80","20","0","0","0","False","True","None","None","None"
19945,"NSLOCTEXT("""", ""RecipesTable_19945_RecipeName"", ""Panther"")","NSLOCTEXT("""", ""RecipesTable_19945_ShortDesc"", ""A tame panther"")","PetItem","14400.000000","2","938","19004","0","/Game/UI/Textures/Icons/icon_pet_Panther.icon_pet_Panther","None","False","0","19029","1","19056","1","0","0","0","0","0","19149","1","19150","1","0","0","0","0","75","25","0","0","0","False","True","None","None","None"
19946,"NSLOCTEXT("""", ""RecipesTable_19946_RecipeName"", ""Bone"")","NSLOCTEXT("""", ""RecipesTable_19946_ShortDesc"", ""Bones and bone fragments from animals and humans"")","Material","20.000000","3","1","18505","0","/Game/UI/Textures/Icons/icon_bone-1.icon_bone-1","None","False","0","19151","1","0","0","0","0","0","0","0","10021","10","11061","5","11079","5","0","0","0","0","0","0","0","False","True","None","None","None"
19947,"NSLOCTEXT("""", ""RecipesTable_19947_RecipeName"", ""Bone"")","NSLOCTEXT("""", ""RecipesTable_19947_ShortDesc"", ""Bones and bone fragments from animals and humans"")","Material","20.000000","1","1","18505","0","/Game/UI/Textures/Icons/icon_bone-1.icon_bone-1","None","False","0","19152","1","0","0","0","0","0","0","0","10021","5","11058","5","11079","5","0","0","0","0","0","0","0","False","True","None","None","None"
